prompt_id,split,category,source_row,field,n_tokens,distinct_tokens,repeated_4gram_fraction,top20_token_share,text_sha256
human-01389,human_response,closed_qa,7163,response,229,125,0.070796,0.467249,1d86c485ef104b7c509c7f4ed99cf65d14b65dccc59ccc58221eff99109edee5
human-01390,human_response,information_extraction,3494,response,416,206,0.033898,0.427885,9997acb99f8030d5080ada49dcd21807589f31db076cad72da1a08012401be06
human-01391,human_response,general_qa,2833,response,159,90,0.025641,0.496855,84bfe22fd5db6cac37173d18f1ddef56e936a89cb750f9e271c734bd7b0bf54a
human-01392,human_context,closed_qa,7442,context,236,126,0.017167,0.449153,19062dceb096880e0078578c3d61c3bc8ccbc073df19b25117268c1119e4d62f
human-01393,human_response,open_qa,10283,response,202,115,0.01005,0.49505,0ef39f53bbe685b6550c856d97a713de376c74c50d4d5ad3c45c26b645f52b39
human-01394,human_response,information_extraction,5883,response,294,156,0.027491,0.455782,1b6675ad4197cda3908f66506454773143ee454e6d99af6bf857407405dbac30
human-01395,human_context,closed_qa,7872,context,391,223,0.028351,0.401535,3163ae84af3973b8ea2ca5c253e100ef4185377a731b1782bd0cef1cb3f25bd8
human-01396,human_response,brainstorming,11552,response,147,86,0.048611,0.47619,0cff3d25197e1da88372e20a0d541b26e464ac6be4d60f3925a89ff49ac9e11e
human-01397,human_context,summarization,12699,context,177,116,0.005747,0.440678,363daa5ff6d875260a89c5eb4dbd0d6ce62217983621b205d887d6c6f429e76d
human-01398,human_context,summarization,8358,context,187,115,0.01087,0.438503,397562cd625391f0b04455d0f123bc484b1f5f80c622ce9514ea409ac413cc38
human-01399,human_response,brainstorming,6558,response,195,129,0.0,0.415385,94696c007e65f3eaec18646f86ea4b53be2686710a625e9cee7e9c3ceee989d5
human-01400,human_context,closed_qa,6562,context,199,126,0.010204,0.422111,0973a19b6defd545a09b596206a8249d0915459c4c1f03af295e4fb47e4a7eab
human-01401,human_context,information_extraction,12525,context,472,239,0.027719,0.385593,6f469d5f451c575fbe8e3ac631fd3ad79eaa31251a5590479be17e54d64a5c25
human-01402,human_response,information_extraction,5511,response,1845,583,0.2519,0.4271,9fce6b45e7f814901e395163d67b2db18336a7b98807585dfa417bd9f9194b90
human-01403,human_context,closed_qa,9418,context,352,178,0.005731,0.443182,23ba14387476255a4d239a0509293e9fab89bf3e3e59ef558fe73e3317239430
human-01404,human_context,information_extraction,12868,context,398,179,0.055696,0.462312,3ca9ab300108ac5b71c3ae6762dc0e43bd4fb1296e22edf605a4d65ff266e01a
human-01405,human_context,summarization,2866,context,333,139,0.078788,0.498498,f7b37121f5cbb6091c41fb6d9ba2a0f46dbc131e4022cd9644862e1dd8e24a42
human-01406,human_response,summarization,14475,response,147,66,0.194444,0.687075,b94857cf6f4b40b6199899677d3fcca3b5bf99e7b17cd82c4c2acf6ec2ea50f0
human-01407,human_context,summarization,7637,context,264,144,0.003831,0.371212,f737eacb55d139df96f11321a8fcd3cbd12359dbbef8c7cbdf163600a95a12f0
human-01408,human_context,information_extraction,14208,context,219,143,0.0,0.392694,03d0f969c34ed763845d76add74ca6b3d2a01abdd409fb0f1d75f58c37dae1b9
human-01409,human_context,closed_qa,7448,context,194,135,0.0,0.376289,af430b58a68dccccf5097cf34b829940de249864b69d7efbc9b332c23aa9d27a
human-01410,human_context,summarization,12434,context,266,153,0.0,0.443609,7a1c3a609b7af4f0a1028afde13c9dd3e2b0095702dc466c0aa32b416750f256
human-01411,human_context,summarization,12859,context,181,118,0.0,0.430939,34efe9645ca19f728e23b432cae0857fb8cdd5679a1fc373f2045bc99b4b204d
human-01412,human_context,information_extraction,7105,context,132,78,0.03876,0.55303,3d09693cba1927da3ddd2d409d9ac585a25c26115beb01564a6697a4fd8c5c4d
human-01413,human_context,closed_qa,6398,context,462,219,0.045752,0.417749,39747cc3c4886265c6454724871b69074475e9e66eb03fced13ab8ab2e2168eb
human-01414,human_response,information_extraction,2048,response,1195,472,0.074664,0.422594,fa804c7e6bb7a032281800f95d20ead833281220d0d851337d62f447d69cdb5c
human-01415,human_context,summarization,13975,context,1148,375,0.056769,0.440767,e250116bc1f1e1c49029ba910358b467d3a341db2516fb30fe3c0d28e2389755
human-01416,human_context,information_extraction,9104,context,472,268,0.006397,0.324153,7be4767f00ab7d51eacfb01868b7266bd1dadfe078473cf183895516856c8b97
human-01417,human_response,information_extraction,2326,response,474,251,0.019108,0.345992,29ef055d6cb8d9503d7bb44dd86df9a946793c9ada1bb308feec94e4247e3e64
human-01418,human_context,information_extraction,6876,context,244,123,0.045643,0.512295,242ed141f13a11d09385ed2f272ef3e97f39a0724b6d5edb902b8ef8d814c418
human-01419,human_response,general_qa,14866,response,185,113,0.005495,0.448649,e5666e78be564f594acfeabfcf22d5763eaeafcc44620a3473308d2a38d3f622
human-01420,human_response,creative_writing,6499,response,425,217,0.00237,0.416471,45f8d8045ecd0342993378446e4b7a5a0fa7df3acf8a6f0c162353b04e281088
human-01421,human_response,open_qa,13931,response,132,80,0.0,0.492424,fb00b60f3f7990ed9496895e3ac9ff301c76a917b9130bd04464fbab955537e9
human-01422,human_response,general_qa,2704,response,160,108,0.0,0.425,9b4e2ff263afa60db8c21dee5471f93fd3cb773c7ab96322433cc05f053abece
human-01423,human_context,information_extraction,596,context,328,153,0.064615,0.420732,f33161cadf308f8f17744fddb395dbbe4f485bef8c7bdb21453e4a9b200c2844
human-01424,human_response,summarization,6422,response,143,67,0.071429,0.643357,2119e8f4f474305dd42d9852700c8fad17306d8f3b2a83e784304f6ac0dd783f
human-01425,human_response,general_qa,6037,response,391,191,0.010309,0.432225,f1b5aadd2452613826133beac914fa1da8a2becd0e69d7f93a00d502e40b93af
human-01426,human_response,general_qa,3060,response,148,102,0.0,0.445946,ce46bf5176c54c262cd6c048771c1358147858adb6103188e3e9b977ef63596a
human-01427,human_context,information_extraction,13765,context,169,110,0.036145,0.39645,802ded01d3b88cedfe87a22940651074075d090180f04a407b870b61c10e10cf
human-01428,human_context,closed_qa,9192,context,154,88,0.033113,0.525974,953b1bb8b3c7dcdb77db0cf0da730dd887ebea0b36f700c834f1773ba4d4decb
human-01429,human_context,closed_qa,10513,context,295,173,0.020548,0.4,597ad94d30aea8e94613448e8ba468568a2f91e0ceb456ae3524c3f13619887f
human-01430,human_context,closed_qa,1760,context,252,161,0.008032,0.361111,258c5173e1c2d928c1eeedce6c30414f841918f4dbf4e1a48be56e835613e47c
human-01431,human_context,closed_qa,5772,context,153,99,0.026667,0.444444,cf70d42e06fe9cb134b1233f1acecea540cd0c7104e9b22ee3eb8d95ec8813b0
human-01432,human_context,closed_qa,10550,context,191,93,0.026596,0.52356,87720467b0d655807c3ccf17eb56b1ca3891478c40592e0eb227d3f781c46869
human-01433,human_response,summarization,14171,response,140,93,0.007299,0.45,eb3280a02455de6f24a6a90539da0ddb6ed0a191c3b4c02f0880981c6d3481f8
human-01434,human_context,closed_qa,2031,context,278,169,0.014545,0.377698,2b2e37db71a26262a8e6240d74be2e8f8f931cac104c96c9d12bec4af2dc44f8
human-01435,human_response,creative_writing,10737,response,138,89,0.0,0.492754,b3990f82233db0db73a29e48a28842e245e365fd9eea2daf4a6ea4f3f0507748
human-01436,human_response,open_qa,2767,response,336,165,0.027027,0.395833,6aba76d5cd6ebc02821d1ee8cf2edc01843aa3d971d1ef3ff37c4f8bd74cfd89
human-01437,human_context,closed_qa,5411,context,165,110,0.0,0.436364,30e31f5d50e7bbc67d95956253d90448b2978ba0bba0fe2d5ce6bafccfb501c9
human-01438,human_response,open_qa,570,response,145,93,0.0,0.482759,521023b60d6072f1c7cde289d039baa218f36bb8345aa679ab50c64f5046262d
human-01439,human_response,classification,8510,response,182,110,0.03352,0.445055,04f179ae2d184d436d6625ea0bb2fa2dcd8d8ddfdbac6613fec2468fe6987c4a
human-01440,human_context,information_extraction,1120,context,514,293,0.0,0.392996,7e7572c06e29ff5a0f52544705af2506c70d6d0476bced535bb2a39f9f98c468
human-01441,human_context,information_extraction,8241,context,471,243,0.012821,0.390658,e892a681436b5dbbdcb2024f0328381686cf8d48e38e8b5d73a7cc1a506f32bf
human-01442,human_context,information_extraction,13724,context,656,333,0.015314,0.333841,63ccdb5743f6ce53af98976b048fac977d31d23bb083c55f62a30564785b42e1
human-01443,human_context,closed_qa,6940,context,198,112,0.015385,0.479798,d6893284d5255202e801151062d1257d5259afff9d2af63fa28bb1fc6e70e3c9
human-01444,human_context,information_extraction,10704,context,181,121,0.0,0.441989,f3f4bc214e127a7932432ea6b6d24d38214d2e4d3d6b337f9074415ae5ff158b
human-01445,human_response,general_qa,3555,response,146,97,0.0,0.472603,c8b8c913d37f1c6397fabc5dd11202be9feceff025d9f361750bd39da18c717b
human-01446,human_response,summarization,738,response,183,92,0.172222,0.606557,59e5af7215dbf63ff802fc7f42294647bd1221cef53ed3e014a23b60ec3792e8
human-01447,human_context,summarization,4060,context,246,140,0.057613,0.406504,29d43d7093f06f90c5e77058fcccc6860c21ae73ef862528e0913017500f9044
human-01448,human_context,information_extraction,5204,context,161,103,0.031646,0.42236,6a099e7199f25d71f8964a1a93b26a7712b68916c543ec2f3a095027d7bc7072
human-01449,human_response,brainstorming,4447,response,156,102,0.0,0.474359,4ab7b10802c9a6cd395610d97e5905c68bd9bdfe4be6e65ffc8715dccc7094ec
human-01450,human_response,open_qa,2583,response,128,66,0.032,0.578125,0cb074118a55e4096fcf65d9b0cce3f0000c41e55dd4ef9456cf2a3f30822e30
human-01451,human_context,closed_qa,14010,context,154,93,0.019868,0.493506,779765781ded34f981b69cab9543bb51b788def3b74ae52ce1c770e7ba821ed1
human-01452,human_response,open_qa,1777,response,140,85,0.014599,0.528571,8645fd174917b99e2a1c780f1421d1127e806669f09d26036c937cee3e7f7e39
human-01453,human_response,general_qa,10453,response,164,98,0.0,0.469512,34db1eb7445d446fbbe1612a78e4a38c40dcf1ad5a964d0c42e8cbaef71bb983
human-01454,human_context,summarization,14152,context,152,66,0.060403,0.611842,47e6b8eaf6883ad4a79a5114faab350d6a872b180b009620fdd55a46677829dd
human-01455,human_context,information_extraction,12286,context,366,158,0.060606,0.439891,2f0013b622125cc99a3eceb5af783862c3785d5316d8c0048c62b558dfcd6feb
human-01456,human_response,brainstorming,2710,response,135,94,0.0,0.451852,57b166cbf0cb926fc8592c4aadac4ec92d93c94039b0ff6062c84db2a712d96d
human-01457,human_response,brainstorming,7190,response,248,138,0.012245,0.447581,26ae9ace5ef3d5f5682343d07f5c08be210208b125cb67a2c79e233265107ade
human-01458,human_context,summarization,13239,context,300,157,0.023569,0.42,784f7976d100a211f44a5237bb396ecb46d2e7e129f8ee9aece7a04746c42d75
human-01459,human_response,general_qa,357,response,205,120,0.009901,0.44878,fba2060c6fb7321610cd0a52c41aa5175c45ff7652c69d836098863057b807f9
human-01460,human_context,information_extraction,9249,context,303,170,0.026667,0.422442,bf162139a68c3e2633c00b53ed8fc7d3de1ef20e88eb6466f7986cfabda5fa89
human-01461,human_context,information_extraction,12138,context,562,279,0.048301,0.395018,b004bae72a4b3436e4934cd27d497e604f137a2fb6a0a3f08de670eb1f8a9313
human-01462,human_context,summarization,9084,context,249,139,0.020325,0.465863,daf1abb6fb84e758bbfc3051a2c0f8df53cec97ce02165ddc93a4c387dfd3854
human-01463,human_response,general_qa,14799,response,198,111,0.0,0.459596,566b0d4a427e1865aa9f96dde6ad16d5899accfed0c31908e3c99d0b07cb4669
human-01464,human_response,general_qa,43,response,183,101,0.05,0.459016,faae198e232c0b63af511a133f79afc3f719bc121c1c8bb607b02ddd66a4fc9e
human-01465,human_context,information_extraction,13061,context,136,83,0.090226,0.492647,8065209534357cffaba0de336468323de69c618e0a3702c597e02ac74321af01
human-01466,human_response,summarization,243,response,144,87,0.007092,0.493056,a966766c2c2e106c41af3714738797ccf6196420caa14ba6df49547d20f6fe83
human-01467,human_context,summarization,1830,context,934,318,0.05478,0.436831,f64035800e361d1b1b5910be2f7da1d8d3a6dd6aef5fd0b7828a3370bfeaa95b
human-01468,human_response,general_qa,5021,response,334,182,0.021148,0.401198,04f14af5141a67645d3a9ffbfd16d9fd5c5bb12885c0ad88794446726ce54fd2
human-01469,human_context,summarization,10447,context,427,228,0.016509,0.400468,746b1719013675ad5c63c06f4acbf1709319d35b46ee4b016c7ea0ccb098d0cc
human-01470,human_context,summarization,9557,context,309,141,0.071895,0.488673,990d0b72ca143fb08200cb2a4e17541ed49c5e79d4d9abc4f8bbc469222d22c7
human-01471,human_context,summarization,8600,context,136,69,0.18797,0.536765,d1bf520ad792c4d74fdc435318e59dd823008984b5e3dceec4e55b4819e4d1b3
human-01472,human_context,closed_qa,9049,context,272,177,0.0,0.330882,e98475d84ab4a7229746a1d0768bcb024b5f7723871db5b3f99ea4409258375b
human-01473,human_response,general_qa,1144,response,508,244,0.005941,0.401575,076b1c710dbe1756527d2f7ef237c8f443bb047b489c71fa4fa70fbc210cb9a1
human-01474,human_response,creative_writing,7314,response,241,141,0.008403,0.431535,a5b48ebe897f98a691df3fb1fee90cf52544d82bb3dce86faea83967b73436f7
human-01475,human_response,general_qa,261,response,237,105,0.021368,0.531646,eb59b416a00f38cee108005e4d8cb3d0f7f9f40ff8ad619264c046d2a4835b50
human-01476,human_context,information_extraction,11200,context,886,355,0.04983,0.424379,5e471c9ac2ce91450e3267f0f5a35e7b75ae74208d10a5d305f76ceb25777f9d
human-01477,human_response,general_qa,5801,response,133,78,0.015385,0.466165,33abef5d74947acf16ed0648e25e411cbbbb57b40b7499c28204cb802dad42b6
human-01478,human_response,creative_writing,8482,response,205,113,0.009901,0.463415,a3999de67a6641e06d5248f352814e6ad6dafd8a15ea5b86c76ae95359485a50
human-01479,human_response,closed_qa,4609,response,224,101,0.095023,0.553571,aa435e327b35603f6ddc263c0e9463e9fd892ddf35b2d4ae294bb8d885e45ae7
human-01480,human_context,closed_qa,4072,context,965,307,0.116424,0.451813,aaabdae5c20afe0aec6f23ca7bf725b6a7597d38237d630f8ef2cf9545a62dbf
human-01481,human_response,open_qa,9476,response,156,107,0.0,0.410256,9767e2ac80ff16d10e153318bd9bb913abd054f171e5d1eebfffc794034f0ede
human-01482,human_context,closed_qa,3099,context,712,295,0.088858,0.470506,443dad95759e88ca568224c6d809d6b9cb32b9c92f695deda969658f710e0b41
human-01483,human_context,information_extraction,12,context,331,174,0.036585,0.429003,b31434e709276f9c23152596f3b19556ddc7a8e84cd7f139b2b67bd917796bb0
human-01484,human_context,closed_qa,4113,context,170,100,0.005988,0.429412,12d2684b0e90c17fdc04a33bb4cbe3b9c20c73fe74c7d6ddbaa3e5d798e3ca84
human-01485,human_response,summarization,644,response,399,227,0.017677,0.350877,18c9485510678f4575666fdd2df36212f056fa0280581ed2c69fe9e07a0c9998
human-01486,human_response,general_qa,6447,response,237,117,0.008547,0.459916,54fa00015098c279ade8291b9964f794f3a2df692a6a6b973be51f585ea2fac7
human-01487,human_response,creative_writing,4132,response,528,244,0.032381,0.395833,92f3269919c0b5cc9fd9f4452b7d0977f2f45f4daa131fe3397a6b088e18bd3d
human-01488,human_context,summarization,12169,context,152,97,0.0,0.460526,4d5a18e6d24efde2b6082d021da8b51901c0c37ae1939de4d5db6fe7e77a0e5d
human-01489,human_context,information_extraction,7049,context,201,122,0.030303,0.432836,df6922f3b5d1172bf7c20fe45b1ea5dda93297d27dd12d6035d5d67ab3349b4e
human-01490,human_context,information_extraction,2510,context,508,235,0.029703,0.395669,1b36dfd69564e1910fba04bde007fdbdff287bb967f78a700af1923129a15c60
human-01491,human_context,information_extraction,2390,context,315,181,0.025641,0.396825,4fc0116a0f8648b2bdbc83c1440fcab8ca38e8d792a1eb955859c8df190b73ea
human-01492,human_context,information_extraction,10353,context,217,122,0.018692,0.447005,756b5e1de692a8349ef2911b55f964f35e2b1ddec8295f761640b7fb66f20edc
human-01493,human_context,summarization,3072,context,164,90,0.068323,0.536585,6b51d0d7f174cb48a6fe7e8d8dd92dd0d3c41ad0177b18fd2e6529dd70453cf0
human-01494,human_context,closed_qa,9603,context,129,90,0.0,0.457364,d4656e2e5ae1b0bc6ad40bf7619904d16e425d4ffe977934ea828a0bf9aaf77a
human-01495,human_context,closed_qa,125,context,176,93,0.052023,0.522727,3da22f6a645185c73a89953b0e91d5a547cdd0ddce2f297f2d4c6a2228da7187
human-01496,human_context,closed_qa,2094,context,272,155,0.011152,0.433824,bc8839554fab84ed30dad43db285ddc796dd040c63267fc658d1a743d850a079
human-01497,human_context,closed_qa,5548,context,386,218,0.005222,0.404145,0de479054d3437bf01d9705d26023f2ccf547c803aebf56adef99ec9656e1cf4
human-01498,human_context,closed_qa,11036,context,211,105,0.019231,0.549763,a898a6d820d12de7b3e2460734c46e558b8eb4e143f0325f7217da881fb303a4
human-01499,human_response,summarization,2413,response,650,280,0.044822,0.429231,d4e9236ed1052b360ad48a2cd4756faac8552863e01999daf9959f8686cb6607
human-01500,human_context,closed_qa,5633,context,351,207,0.020115,0.381766,93777b9abe4941d08da949d295cb11a066c38903c6e13416204a66548eb73376
human-01501,human_context,closed_qa,6944,context,198,100,0.020513,0.535354,fa667418303153c4a442aa1c67ea19280dbcbbbb0c2a4d893fb8d8e7f8515a6a
human-01502,human_response,general_qa,10047,response,230,116,0.008811,0.491304,54abe42bf13c0372845eb891d5813b5498b11053741b9f9c497dd05216e1185c
human-01503,human_context,information_extraction,4755,context,167,92,0.006098,0.526946,e77e5ce7ae4caa04d6778236d638946f010a05b79012bfa7099ab99e016c9309
human-01504,human_response,creative_writing,11620,response,1042,394,0.073147,0.350288,4503362a8854431774cd8d5c9124d82a2cf0cec8f11dcddc85fb706725eea36a
human-01505,human_response,brainstorming,11303,response,137,94,0.0,0.452555,31fc28487298c52385a92a0f2ebd47b86c474fa415caf99986003fb3fd6c63f0
human-01506,human_context,closed_qa,3365,context,263,80,0.084615,0.676806,c3bd26d66f5fe3663e1b50ccdfbb0a8a569d206ff362731aa9ed50ce351eb9cf
human-01507,human_response,open_qa,3502,response,352,187,0.008596,0.440341,4e04de3bc6bdb2e745422c450c10777996b92ad6006c676dcdfbd54f08dfcace
human-01508,human_context,summarization,1743,context,190,125,0.0,0.373684,a3d8c8460b53915f26907797c5dd448405b54ba985fb66ac5023aee24f1e9ae2
human-01509,human_context,summarization,910,context,167,109,0.006098,0.467066,2c9aeaa81e4308446e53ecb251f827a7d9bf468ffb95c3ccc5f376d99244f53f
human-01510,human_context,summarization,10268,context,1738,624,0.051297,0.43153,ca1aeed857369b8aaedb020b16783099a633189de49361ee0f9ed1f2e17531ef
human-01511,human_context,closed_qa,1147,context,164,98,0.037267,0.47561,e157a0387c55f55a43db174a41bdc52ebc9a3b07319794d7a657639c60b59086
human-01512,human_response,creative_writing,3441,response,255,159,0.007937,0.411765,7acc45ef593a453bc5fe16b60ed04bbef1945e12c431577eff065f5fcb5aba2c
human-01513,human_context,information_extraction,6909,context,179,89,0.090909,0.569832,c1e840d05b2ec3dc7069f94d14f4a25529f6bf4df358add4f9318763c0ad6752
human-01514,human_response,general_qa,9451,response,128,76,0.032,0.5625,ef40371651e907181d4551f78224dc98128f011ed80f2c4c1ac0830476511c80
human-01515,human_context,closed_qa,6946,context,244,125,0.049793,0.459016,0e14945be296c5ab5aa41d851680d2da5a3a7e624f0a25ef83a3f9441a8a7f06
